prod_id,cat_id
MPE440459479,MPE444722
MPE440460017,MPE444722
MPE440460075,MPE444722
MPE440460151,MPE444722
MPE440460321,MPE444722
MPE440460326,MPE444722
MPE440460331,MPE444722
MPE440460339,MPE444722
MPE440460154,MPE444722
MPE440460074,MPE444722
MPE440460070,MPE444722
MPE440460066,MPE444722
MPE440460138,MPE444722
MPE440460007,MPE444722
MPE440132313,MPE413446
MPE439835435,MPE413446
MPE439406972,MPE124867
MPE439314409,MPE124867
MPE439406567,MPE124867
MPE426671065,MPE124867
MPE439393643,MPE124867
MPE438998065,MPE124867
MPE439314827,MPE124867
MPE439824925,MPE124867
MPE439314598,MPE124867
MPE438998115,MPE124867
MPE440664711,MPE124867
MPE439314896,MPE124867
MPE439695835,MPE124867
MPE428155829,MPE124867
MPE436496473,MPE124867
MPE437253383,MPE124867
MPE439838867,MPE124867
MPE440689488,MPE124867
MPE432849013,MPE124867
MPE436701171,MPE124867
MPE432780144,MPE124867
MPE432415037,MPE124867
MPE439314405,MPE124867
MPE430583120,MPE124867
MPE438070395,MPE124867
MPE437437133,MPE124867
MPE437158934,MPE124867
MPE437443477,MPE124867
MPE432587082,MPE124867
MPE437339472,MPE124867
MPE433305884,MPE124867
MPE436089626,MPE124867
MPE437806131,MPE124867
MPE439314591,MPE124867
MPE437442904,MPE124867
MPE440675322,MPE124867
MPE439314825,MPE124867
MPE439314895,MPE124867
MPE440287915,MPE124867
MPE432378343,MPE124867
MPE432695686,MPE124867
MPE438008863,MPE124867
MPE432695678,MPE124867
MPE438138182,MPE435491
MPE426321263,MPE435491
MPE440256730,MPE435491
MPE428620692,MPE435491
MPE440272180,MPE435491
MPE440800369,MPE435491
MPE438952862,MPE435491
MPE438964456,MPE435491
MPE438993001,MPE435491
MPE436070521,MPE435491
MPE440476998,MPE435491
MPE440719614,MPE435491
MPE440476605,MPE435491
MPE440680172,MPE435491
MPE434380860,MPE435491
MPE440879017,MPE435491
MPE440364185,MPE435491
MPE440509448,MPE435491
MPE440314688,MPE435491
MPE440742678,MPE435491
MPE440848532,MPE435491
MPE440290980,MPE435491
MPE440290991,MPE435491
MPE440230762,MPE435491
MPE439822030,MPE435491
MPE440549508,MPE435491
MPE440616229,MPE435491
MPE440278312,MPE435278
MPE440784579,MPE435278
MPE440170318,MPE435278
MPE440784622,MPE435278
MPE440784630,MPE435278
MPE440784653,MPE435278
MPE440845899,MPE435278
MPE440784590,MPE435278
MPE440784594,MPE435278
MPE440784603,MPE435278
MPE440784634,MPE435278
MPE440784638,MPE435278
MPE440660618,MPE435278
MPE440314350,MPE435278
MPE437909312,MPE413444
MPE439054051,MPE413444
MPE440504679,MPE413444
MPE424282877,MPE413444
MPE439054029,MPE413444
MPE430410975,MPE413444
MPE439489735,MPE413444
MPE436619443,MPE413444
MPE435878765,MPE413444
MPE436219808,MPE413444
MPE432610045,MPE413444
MPE435135087,MPE413444
MPE438576403,MPE413444
MPE438768259,MPE413444
MPE439392271,MPE413444
MPE438455000,MPE413444
MPE432379589,MPE413444
MPE438511811,MPE413444
MPE433080757,MPE413444
MPE429000870,MPE413444
MPE440298323,MPE413444
MPE440305613,MPE413444
MPE440305836,MPE413444
MPE434918761,MPE413444
MPE440305597,MPE413444
MPE440798200,MPE413444
MPE439984992,MPE413444
MPE440502637,MPE413444
MPE426467721,MPE413444
MPE439489256,MPE413444
MPE433368946,MPE413444
MPE433233822,MPE413444
MPE433374090,MPE413444
MPE437811905,MPE444367
MPE420645565,MPE444367
MPE423904385,MPE444367
MPE434167762,MPE444367
MPE435492257,MPE444367
MPE430994706,MPE444367
MPE423566015,MPE444367
MPE439889008,MPE444367
MPE431051678,MPE444367
MPE428621050,MPE444367
MPE433447004,MPE444367
MPE433175727,MPE444367
MPE440017340,MPE444367
MPE431653742,MPE444367
MPE431735949,MPE444367
MPE424461063,MPE444367
MPE437925738,MPE444367
MPE433446975,MPE444367
MPE424461098,MPE444367
MPE434147642,MPE444367
MPE429848475,MPE444367
MPE439795175,MPE444367
MPE437925748,MPE444367
MPE429298406,MPE444367
MPE436661762,MPE444367
MPE431051923,MPE444367
MPE431654697,MPE444367
MPE440572747,MPE444367
MPE440406571,MPE444367
MPE436650084,MPE444367
MPE430299225,MPE444367
MPE425483155,MPE444367
MPE436544117,MPE444367
MPE431735686,MPE444367
MPE437925749,MPE444367
MPE432558327,MPE444367
MPE438263632,MPE444367
MPE439998676,MPE444367
MPE424461339,MPE444367
MPE431051230,MPE444367
MPE431752478,MPE444367
MPE440576723,MPE444367
MPE431654814,MPE444367
MPE437925743,MPE444367
MPE437556678,MPE444367
MPE431655214,MPE444367
MPE424461306,MPE444367
MPE435569779,MPE444367
MPE435028149,MPE444367
MPE431684575,MPE444367
MPE440634406,MPE444725
MPE440634535,MPE444725
MPE440634610,MPE444725
MPE440816760,MPE444725
MPE440816896,MPE444725
MPE440816968,MPE444725
MPE440604622,MPE388858
MPE440445539,MPE388858
MPE439965030,MPE124869
MPE435504872,MPE124869
MPE440531289,MPE124869
MPE435504656,MPE124869
MPE440811426,MPE124869
MPE439683403,MPE124869
MPE430980619,MPE124869
MPE430978220,MPE124869
MPE440531258,MPE124869
MPE426370281,MPE124869
MPE439666287,MPE124869
MPE439980839,MPE124869
MPE439926470,MPE124869
MPE430975137,MPE124869
MPE435028912,MPE124869
MPE430979670,MPE124869
MPE423197919,MPE124869
MPE437046479,MPE124869
MPE439564191,MPE124869
MPE439656164,MPE124869
MPE439540829,MPE124869
MPE435308201,MPE124869
MPE440531220,MPE124869
MPE433998493,MPE124869
MPE436743115,MPE124869
MPE435615029,MPE124869
MPE435505030,MPE124869
MPE435504911,MPE124869
MPE430980524,MPE124869
MPE435492079,MPE124869
MPE433358852,MPE124869
MPE427785205,MPE124869
MPE439934323,MPE124869
MPE439239633,MPE124869
MPE439861892,MPE124869
MPE439667326,MPE124869
MPE439706909,MPE124869
MPE430980700,MPE124869
MPE440041046,MPE124869
MPE431737016,MPE124869
MPE438796155,MPE124869
MPE439913411,MPE124869
MPE439910462,MPE124869
MPE439276947,MPE124869
MPE438910773,MPE124869
MPE433174279,MPE124869
MPE438796170,MPE124869
MPE430043371,MPE124869
MPE435619145,MPE124869
MPE436708718,MPE124869
MPE434547797,MPE413443
MPE434870759,MPE444365
MPE433629074,MPE444365
MPE432422655,MPE444365
MPE438235659,MPE444365
MPE431748018,MPE444365
MPE440212074,MPE444365
MPE440210242,MPE444365
MPE437275598,MPE444365
MPE434181726,MPE444365
MPE431088610,MPE444365
MPE440858197,MPE444365
MPE438235646,MPE444365
MPE438691350,MPE444365
MPE440080667,MPE444365
MPE440186869,MPE444365
MPE440551422,MPE444365
MPE439969128,MPE444365
MPE440212062,MPE444365
MPE431036468,MPE444365
MPE435469844,MPE444365
MPE440346908,MPE444365
MPE440677479,MPE444365
MPE436699549,MPE444365
MPE440774625,MPE444365
MPE430188546,MPE444365
MPE440210015,MPE444365
MPE440635983,MPE444365
MPE438235654,MPE444365
MPE440473356,MPE444365
MPE440663510,MPE444365
MPE440671452,MPE444365
MPE440677223,MPE444365
MPE440774714,MPE444365
MPE437275592,MPE444365
MPE440677518,MPE444365
MPE437538054,MPE444365
MPE440473329,MPE444365
MPE440501222,MPE444365
MPE440610386,MPE444365
MPE440689509,MPE444365
MPE440689578,MPE444365
MPE440664412,MPE444365
MPE433471635,MPE444365
MPE436736469,MPE444365
MPE440811759,MPE444365
MPE440210108,MPE444365
MPE440677423,MPE444365
MPE440194920,MPE444365
MPE437275609,MPE444365
MPE434870714,MPE444365
MPE440696843,MPE417137
MPE440121274,MPE444358
MPE440315325,MPE444358
MPE435462039,MPE444358
MPE440525766,MPE444358
MPE440410334,MPE444358
MPE440473183,MPE444358
MPE440691715,MPE444358
MPE440470121,MPE444358
MPE440470343,MPE444358
MPE440851938,MPE444358
MPE439402127,MPE444358
MPE435462055,MPE444358
MPE440255141,MPE444358
MPE438440341,MPE444358
MPE440289735,MPE444358
MPE440660092,MPE444358
MPE432665686,MPE444358
MPE440340151,MPE444358
MPE440462566,MPE444358
MPE440462139,MPE444358
MPE440471003,MPE444358
MPE440883298,MPE444358
MPE440707741,MPE444358
MPE440337041,MPE444358
MPE440707851,MPE444358
MPE440881404,MPE444358
MPE440340182,MPE444358
MPE435461825,MPE444358
MPE440312256,MPE444358
MPE435479102,MPE444358
MPE435461830,MPE444358
MPE439958766,MPE414114
MPE440837358,MPE414114
MPE440885161,MPE414114
MPE440859202,MPE414114
MPE440860026,MPE414114
MPE438743274,MPE435347
MPE429008336,MPE435347
MPE433021502,MPE435347
MPE429007961,MPE435347
MPE423667794,MPE435347
MPE440498825,MPE435347
MPE436362357,MPE435347
MPE429009539,MPE435347
MPE429009068,MPE435347
MPE439238815,MPE435347
MPE440232449,MPE435347
MPE437833488,MPE435347
MPE439863098,MPE435347
MPE424877610,MPE435347
MPE439796213,MPE435347
MPE427735501,MPE435347
MPE429797284,MPE435347
MPE428163043,MPE435347
MPE439677350,MPE435347
MPE438588548,MPE435347
MPE439316586,MPE435347
MPE427625818,MPE435347
MPE440140103,MPE435347
MPE438575749,MPE435347
MPE429657837,MPE435347
MPE437185504,MPE435347
MPE439316517,MPE435347
MPE435412894,MPE435347
MPE437832840,MPE435347
MPE437854890,MPE435347
MPE439434796,MPE435347
MPE439434827,MPE435347
MPE439777390,MPE435347
MPE438588540,MPE435347
MPE437854915,MPE435347
MPE436461002,MPE435347
MPE437814713,MPE435347
MPE438796499,MPE435347
MPE438690761,MPE435347
MPE437813511,MPE435347
MPE428074504,MPE435347
MPE437604733,MPE435347
MPE439083883,MPE435347
MPE436005980,MPE435347
MPE440304425,MPE435347
MPE436460329,MPE435347
MPE436567340,MPE435347
MPE439316766,MPE435347
MPE438150834,MPE435347
MPE437834339,MPE435347
MPE429224002,MPE444364
MPE435559581,MPE444364
MPE440899411,MPE444364
MPE440689053,MPE388861
MPE433236469,MPE413448
MPE431447562,MPE413448
MPE420836620,MPE413448
MPE426320787,MPE413448
MPE438338607,MPE413448
MPE431399423,MPE444357
MPE438081123,MPE444357
MPE439462053,MPE444357
MPE439404511,MPE444357
MPE437016545,MPE444357
MPE432881887,MPE444357
MPE438081095,MPE444357
MPE432216594,MPE444357
MPE433377098,MPE444357
MPE433053984,MPE444357
MPE440699068,MPE444357
MPE440459169,MPE444357
MPE440460946,MPE444357
MPE440418196,MPE444357
MPE440379008,MPE444357
MPE440378944,MPE444357
MPE440460896,MPE444357
MPE440378759,MPE444357
MPE439577479,MPE444357
MPE440096228,MPE444357
MPE440582093,MPE444357
MPE439577463,MPE444357
MPE425808001,MPE444298
MPE436934650,MPE444298
MPE424579518,MPE444298
MPE430037992,MPE444298
MPE436934588,MPE444298
MPE431054299,MPE444298
MPE433760784,MPE444298
MPE431054536,MPE444298
MPE427604072,MPE444298
MPE435362775,MPE444298
MPE434944442,MPE444298
MPE431804513,MPE444298
MPE436877296,MPE444298
MPE427604716,MPE444298
MPE436491880,MPE444298
MPE435898257,MPE444298
MPE427547723,MPE444298
MPE436333967,MPE444298
MPE433481737,MPE444298
MPE432556308,MPE444298
MPE427494829,MPE444298
MPE439017477,MPE444298
MPE432461024,MPE444298
MPE432554750,MPE444298
MPE427603927,MPE444298
MPE436737022,MPE444298
MPE435487134,MPE444298
MPE427604068,MPE444298
MPE430106057,MPE444298
MPE435469738,MPE444298
MPE432179505,MPE444298
MPE439017474,MPE444298
MPE439017479,MPE444298
MPE431054842,MPE444298
MPE438420518,MPE444298
MPE433293918,MPE444298
MPE436345513,MPE444298
MPE439904334,MPE444298
MPE439999285,MPE444298
MPE432793601,MPE444298
MPE430038162,MPE444298
MPE432179156,MPE444298
MPE433294526,MPE444298
MPE434943505,MPE444298
MPE432554862,MPE444298
MPE433363484,MPE444298
MPE433363516,MPE444298
MPE433481766,MPE444298
MPE435487041,MPE444298
MPE435487099,MPE444298
MPE438801659,MPE413635
MPE438999901,MPE413635
MPE439443344,MPE413635
MPE439489207,MPE413635
MPE440597313,MPE413635
MPE440599143,MPE413635
MPE439489689,MPE413635
MPE439298328,MPE413635
MPE439489374,MPE413635
MPE436377862,MPE413635
MPE439489939,MPE413635
MPE439192071,MPE413635
MPE439489208,MPE413635
MPE439489704,MPE413635
MPE433250992,MPE413635
MPE434025631,MPE413635
MPE433630540,MPE413635
MPE432203482,MPE413635
MPE439192063,MPE413635
MPE439489586,MPE413635
MPE439489435,MPE413635
MPE434094114,MPE413635
MPE438876471,MPE413635
MPE432111331,MPE413635
MPE438705717,MPE413635
MPE426330649,MPE413635
MPE434199987,MPE413635
MPE431553470,MPE413635
MPE436053246,MPE413635
MPE437213987,MPE413635
MPE437159933,MPE413635
MPE437732687,MPE413635
MPE431966287,MPE413635
MPE434103682,MPE413635
MPE437215473,MPE413635
MPE440486885,MPE413635
MPE438705737,MPE413635
MPE440440987,MPE413635
MPE440600222,MPE413635
MPE438705740,MPE413635
MPE439489765,MPE413635
MPE429561153,MPE413635
MPE435328066,MPE413635
MPE433382369,MPE413635
MPE438338375,MPE413635
MPE438564334,MPE122551
MPE437908756,MPE122551
MPE436433963,MPE122551
MPE436433994,MPE122551
MPE435991675,MPE122551
MPE436433950,MPE122551
MPE436433912,MPE122551
MPE439328874,MPE122551
MPE436797210,MPE122551
MPE437736654,MPE122551
MPE436531899,MPE122551
MPE438689634,MPE122551
MPE436606524,MPE122551
MPE436433971,MPE122551
MPE437975392,MPE122551
MPE436591593,MPE122551
MPE440323851,MPE122551
MPE436433968,MPE122551
MPE436843596,MPE122551
MPE436433721,MPE122551
MPE439960626,MPE122551
MPE436605355,MPE122551
MPE434922321,MPE122551
MPE437908675,MPE122551
MPE437736750,MPE122551
MPE439190881,MPE122551
MPE439503195,MPE122551
MPE439208347,MPE122551
MPE437556519,MPE122551
MPE439524223,MPE122551
MPE438755883,MPE122551
MPE439960712,MPE122551
MPE436433922,MPE122551
MPE435586470,MPE122551
MPE439838291,MPE122551
MPE437736698,MPE122551
MPE439776239,MPE122551
MPE439190879,MPE122551
MPE430427438,MPE122551
MPE436577304,MPE122551
MPE439328870,MPE122551
MPE436465050,MPE122551
MPE439328891,MPE122551
MPE439890150,MPE122551
MPE436606570,MPE122551
MPE438540335,MPE122551
MPE439524254,MPE122551
MPE437908762,MPE122551
MPE440071894,MPE122551
MPE436720828,MPE122551
MPE439328244,MPE435274
MPE440726440,MPE435274
MPE424177987,MPE435274
MPE440501814,MPE435274
MPE440502244,MPE435274
MPE438041852,MPE435274
MPE440502228,MPE435274
MPE440712655,MPE435274
MPE440752809,MPE435274
MPE440619610,MPE435274
MPE440335747,MPE431447
MPE440885352,MPE431447
MPE440878264,MPE431447
MPE440878451,MPE431447
MPE440878523,MPE431447
MPE440878560,MPE431447
MPE440888371,MPE431447
MPE440008336,MPE431447
MPE440660117,MPE431447
MPE440497632,MPE413564
MPE440616029,MPE413564
MPE440305511,MPE413564
MPE440305552,MPE413564
MPE440407349,MPE413564
MPE440516876,MPE413564
MPE440461943,MPE413564
MPE435390338,MPE413204
MPE423296572,MPE413204
MPE434852827,MPE413204
MPE427954477,MPE413204
MPE440455227,MPE413204
MPE436737625,MPE413204
MPE427462304,MPE413204
MPE432973886,MPE413204
MPE426820890,MPE413204
MPE432683653,MPE413204
MPE427732193,MPE413204
MPE439372861,MPE413204
MPE440431644,MPE413204
MPE427603468,MPE413204
MPE440385271,MPE431446
MPE440276683,MPE431446
MPE440779179,MPE431446
MPE440501690,MPE431446
MPE440459247,MPE431446
MPE440891801,MPE431446
MPE440693647,MPE431446
MPE440594368,MPE431446
MPE440503311,MPE431446
MPE440868317,MPE431446
MPE440868294,MPE431446
MPE440697120,MPE431446
MPE440584432,MPE431446
MPE440694133,MPE431446
MPE440340286,MPE431446
MPE440672768,MPE431446
MPE440868304,MPE431446
MPE440071744,MPE444668
MPE437539243,MPE444668
MPE436861532,MPE444668
MPE435202280,MPE444668
MPE438911437,MPE444668
MPE438318756,MPE444668
MPE438178637,MPE444668
MPE440695707,MPE444668
MPE440823531,MPE444668
MPE440142986,MPE444668
MPE440446141,MPE444668
MPE421366470,MPE444668
MPE438496063,MPE444668
MPE440259047,MPE444668
MPE427767227,MPE444668
MPE438241772,MPE444668
MPE438800644,MPE444668
MPE439673662,MPE444668
MPE440259318,MPE444668
MPE438643968,MPE444668
MPE439815993,MPE444668
MPE437973595,MPE444668
MPE439816068,MPE444668
MPE437970037,MPE444668
MPE439930931,MPE444668
MPE440081253,MPE444668
MPE440193935,MPE444668
MPE440259233,MPE444668
MPE438178992,MPE444668
MPE440060388,MPE444668
MPE439815999,MPE444668
MPE440259011,MPE444668
MPE440364586,MPE444668
MPE440450172,MPE444668
MPE440304204,MPE444668
MPE440601127,MPE444668
MPE440259211,MPE444668
MPE437973823,MPE444668
MPE440495457,MPE444668
MPE437813927,MPE444668
MPE438677198,MPE444668
MPE440259180,MPE444668
MPE440400283,MPE444668
MPE437814183,MPE444668
MPE440060387,MPE444668
MPE440259183,MPE444668
MPE437814133,MPE444668
MPE440191180,MPE444668
MPE440408125,MPE444668
MPE440514814,MPE444668
MPE436127319,MPE413442
MPE440596518,MPE413442
MPE432626396,MPE413442
MPE439489780,MPE413442
MPE436476029,MPE413442
MPE439489681,MPE413442
MPE426795226,MPE413442
MPE440190800,MPE413442
MPE439489636,MPE413442
MPE439451807,MPE413442
MPE439489245,MPE413442
MPE439489666,MPE413442
MPE439427667,MPE413442
MPE439451812,MPE413442
MPE438643156,MPE413442
MPE437920626,MPE413442
MPE438637730,MPE413442
MPE432307996,MPE413442
MPE433364059,MPE413442
MPE431695821,MPE413442
MPE433105744,MPE413442
MPE435159018,MPE413442
MPE431565077,MPE413442
MPE440615822,MPE413442
MPE432154843,MPE413442
MPE434263784,MPE413442
MPE435268039,MPE413442
MPE440314464,MPE413442
MPE424109845,MPE413442
MPE432044599,MPE413442
MPE435316568,MPE413442
MPE436122330,MPE413442
MPE439280935,MPE413442
MPE432651998,MPE413442
MPE436039017,MPE413442
MPE434177201,MPE413442
MPE440447137,MPE413442
MPE440493900,MPE413442
MPE439489786,MPE413442
MPE433174878,MPE413442
MPE433023975,MPE413442
MPE435094418,MPE413442
MPE436073491,MPE413442
MPE433122927,MPE413442
MPE440664885,MPE413442
MPE440049612,MPE444723
MPE440318780,MPE444723
MPE433483304,MPE6645
MPE427604831,MPE6645
MPE440397210,MPE6645
MPE433204918,MPE6645
MPE434284950,MPE6645
MPE438663551,MPE6645
MPE433204311,MPE6645
MPE433053604,MPE6645
MPE438436470,MPE6645
MPE435479975,MPE6645
MPE434473447,MPE6645
MPE432527276,MPE6645
MPE427801866,MPE6645
MPE435469678,MPE6645
MPE429291695,MPE6645
MPE433481553,MPE6645
MPE436285051,MPE6645
MPE432558808,MPE6645
MPE439682567,MPE6645
MPE433205070,MPE6645
MPE436359883,MPE6645
MPE433472902,MPE6645
MPE433358888,MPE6645
MPE432710684,MPE6645
MPE433929953,MPE6645
MPE439865812,MPE6645
MPE433483665,MPE6645
MPE436801487,MPE6645
MPE435484858,MPE6645
MPE433472874,MPE6645
MPE432682333,MPE6645
MPE433485696,MPE6645
MPE424459326,MPE6645
MPE433735787,MPE6645
MPE426398487,MPE6645
MPE439667118,MPE6645
MPE440384078,MPE6645
MPE435615097,MPE6645
MPE439933826,MPE6645
MPE430933210,MPE6645
MPE435567628,MPE6645
MPE432017599,MPE6645
MPE431068563,MPE6645
MPE438572069,MPE6645
MPE432988195,MPE6645
MPE424246291,MPE6645
MPE435861818,MPE6645
MPE432558258,MPE6645
MPE438471366,MPE6645
MPE432554102,MPE6645
MPE440596734,MPE413447
MPE439489993,MPE413447
MPE436781548,MPE413447
MPE439282192,MPE413447
MPE439489185,MPE413447
MPE440616084,MPE413447
MPE437040908,MPE413447
MPE432901353,MPE413447
MPE436122463,MPE413447
MPE440689860,MPE413447
MPE439268707,MPE122531
MPE437404991,MPE122531
MPE439268631,MPE122531
MPE436147516,MPE122531
MPE439269818,MPE122531
MPE439297994,MPE122531
MPE438638740,MPE122531
MPE439269948,MPE122531
MPE439743494,MPE122531
MPE439507049,MPE122531
MPE439269998,MPE122531
MPE439300536,MPE122531
MPE439269889,MPE122531
MPE439268781,MPE122531
MPE439269335,MPE122531
MPE436126442,MPE122531
MPE439270037,MPE122531
MPE439300386,MPE122531
MPE439300209,MPE122531
MPE439269667,MPE122531
MPE439507097,MPE122531
MPE439269976,MPE122531
MPE439268297,MPE122531
MPE436919206,MPE122531
MPE439407322,MPE122531
MPE432920898,MPE122531
MPE426780150,MPE122531
MPE436100446,MPE122531
MPE438259763,MPE122531
MPE439268107,MPE122531
MPE439498305,MPE122531
MPE439300177,MPE122531
MPE439300189,MPE122531
MPE439507036,MPE122531
MPE427014323,MPE122531
MPE440699801,MPE122531
MPE439259423,MPE122531
MPE439268730,MPE122531
MPE439743511,MPE122531
MPE440699808,MPE122531
MPE439743503,MPE122531
MPE437831680,MPE122531
MPE424109463,MPE122531
MPE427255299,MPE122531
MPE424096901,MPE122531
MPE437811755,MPE122531
MPE424096670,MPE122531
MPE438638560,MPE122531
MPE424097217,MPE122531
MPE430551617,MPE122531
MPE440453830,MPE429327
MPE440349442,MPE429327
MPE440569088,MPE429327
MPE431067357,MPE444366
MPE433150703,MPE444366
MPE438800281,MPE444366
MPE436587992,MPE444366
MPE430069781,MPE444366
MPE433491025,MPE444366
MPE433490848,MPE444366
MPE436397445,MPE444366
MPE431544191,MPE444366
MPE435491925,MPE444366
MPE436588460,MPE444366
MPE434443531,MPE444366
MPE432527628,MPE444366
MPE436749573,MPE444366
MPE429298413,MPE444366
MPE429902109,MPE444366
MPE435298327,MPE444366
MPE439471200,MPE444366
MPE439471213,MPE444366
MPE431067420,MPE444366
MPE432558490,MPE444366
MPE435491987,MPE444366
MPE439466084,MPE444366
MPE436807088,MPE444366
MPE436736239,MPE444366
MPE436709502,MPE444366
MPE433486887,MPE444366
MPE436567760,MPE444366
MPE436584653,MPE444366
MPE436802799,MPE444366
MPE428858112,MPE444366
MPE439975761,MPE444366
MPE436802804,MPE444366
MPE438983941,MPE444366
MPE435469700,MPE444366
MPE436807911,MPE444366
MPE437538084,MPE444366
MPE432557589,MPE444366
MPE431747919,MPE444366
MPE439374496,MPE444366
MPE433009741,MPE444366
MPE436288965,MPE444366
MPE432349315,MPE444366
MPE436492366,MPE444366
MPE439372576,MPE444366
MPE436692248,MPE444366
MPE436135525,MPE444366
MPE439372781,MPE444366
MPE432874546,MPE444366
MPE432402899,MPE444366
MPE439507167,MPE413450
MPE439588506,MPE413450
MPE440462089,MPE413450
MPE440510463,MPE413450
MPE434918880,MPE413450
MPE439255788,MPE4075
MPE439509157,MPE4075
MPE433110201,MPE4075
MPE436535702,MPE4075
MPE427433148,MPE4075
MPE428502047,MPE4075
MPE433303951,MPE4075
MPE419416758,MPE4075
MPE440095294,MPE4075
MPE438009902,MPE4075
MPE433416148,MPE4075
MPE439959304,MPE4075
MPE437691389,MPE4075
MPE433756944,MPE4075
MPE433626139,MPE4075
MPE434612261,MPE4075
MPE439980494,MPE4075
MPE435315777,MPE4075
MPE438800071,MPE4075
MPE436708590,MPE4075
MPE430825735,MPE4075
MPE427601617,MPE4075
MPE438189933,MPE4075
MPE437584025,MPE4075
MPE431001506,MPE4075
MPE438600042,MPE4075
MPE424522530,MPE4075
MPE440574232,MPE4075
MPE434365158,MPE4075
MPE435474486,MPE4075
MPE433303547,MPE4075
MPE435469522,MPE4075
MPE433303254,MPE4075
MPE440424558,MPE4075
MPE438985354,MPE4075
MPE440839289,MPE4075
MPE421926896,MPE4075
MPE433393792,MPE4075
MPE438881267,MPE4075
MPE423509726,MPE4075
MPE438427766,MPE4075
MPE440334443,MPE4075
MPE427343835,MPE4075
MPE439355345,MPE4075
MPE439912588,MPE4075
MPE436537933,MPE4075
MPE438469609,MPE4075
MPE431411004,MPE4075
MPE432052353,MPE4075
MPE439610128,MPE4075
MPE440297175,MPE321227
MPE432762169,MPE444342
MPE438669357,MPE444342
MPE432477339,MPE444342
MPE432249331,MPE444342
MPE427002997,MPE444342
MPE437671659,MPE444342
MPE432604037,MPE444342
MPE432459383,MPE444342
MPE436125556,MPE444342
MPE432981952,MPE444342
MPE438588480,MPE444342
MPE436719287,MPE444342
MPE438283449,MPE444342
MPE436605489,MPE444342
MPE430342022,MPE444342
MPE432163000,MPE444342
MPE438588483,MPE444342
MPE436415176,MPE444342
MPE436125561,MPE444342
MPE440331178,MPE444342
MPE432162568,MPE444342
MPE436606808,MPE444342
MPE432163275,MPE444342
MPE439925192,MPE444342
MPE440459082,MPE444342
MPE418888544,MPE444342
MPE440529019,MPE444342
MPE436456806,MPE444342
MPE432162726,MPE444342
MPE438081147,MPE444342
MPE432162673,MPE444342
MPE432163105,MPE444342
MPE436687366,MPE444342
MPE438081149,MPE444342
MPE438081133,MPE444342
MPE438081142,MPE444342
MPE436125557,MPE444342
MPE438421447,MPE444342
MPE432163221,MPE444342
MPE438081144,MPE444342
MPE440881505,MPE444342
MPE440887882,MPE444342
MPE432307414,MPE444342
MPE439044366,MPE444342
MPE432575021,MPE444342
MPE440322796,MPE444342
MPE438638601,MPE444342
MPE430770078,MPE444342
MPE424017510,MPE444342
MPE439263025,MPE444342
MPE431842486,MPE413445
MPE439489721,MPE413445
MPE439489567,MPE413445
MPE439767934,MPE413445
MPE440804144,MPE413445
MPE435023884,MPE413445
MPE439768433,MPE413445
MPE434106544,MPE413445
MPE439768449,MPE413445
MPE431842166,MPE413445
MPE426330587,MPE413445
MPE429504072,MPE413445
MPE440545441,MPE413445
MPE435264590,MPE413445
MPE440545267,MPE413445
MPE437219388,MPE413445
MPE439252832,MPE413445
MPE440469350,MPE413445
MPE438338320,MPE413445
MPE440320855,MPE413445
MPE439489949,MPE413445
MPE432078072,MPE413445
MPE423152577,MPE413445
MPE438338066,MPE413445
MPE438338433,MPE413445
MPE440277631,MPE444368
MPE439495817,MPE444368
MPE434997851,MPE444368
MPE440534870,MPE444368
MPE440830322,MPE444368
MPE440187533,MPE444368
MPE434416034,MPE444368
MPE434416040,MPE444368
MPE439504304,MPE444368
MPE439374499,MPE444368
MPE440277670,MPE433247
MPE440689874,MPE433247
MPE440079810,MPE391518
MPE432459577,MPE431453
MPE435790598,MPE431453
MPE433114804,MPE431453
MPE432806685,MPE431453
MPE438472919,MPE431453
MPE431403730,MPE431453
MPE438911124,MPE431453
MPE423270706,MPE431453
MPE432364489,MPE431453
MPE433232802,MPE431453
MPE436308214,MPE431453
MPE438518721,MPE431453
MPE438389302,MPE431453
MPE432407960,MPE431453
MPE433112169,MPE431453
MPE438669375,MPE431453
MPE436525311,MPE431453
MPE439683429,MPE431453
MPE436460273,MPE431453
MPE432162946,MPE431453
MPE439306274,MPE431453
MPE436606749,MPE431453
MPE437489836,MPE431453
MPE432162892,MPE431453
MPE438473228,MPE431453
MPE436460084,MPE431453
MPE438081122,MPE431453
MPE438081118,MPE431453
MPE439121381,MPE431453
MPE432324499,MPE431453
MPE439372115,MPE431453
MPE436460596,MPE431453
MPE432907000,MPE431453
MPE438843984,MPE431453
MPE438474699,MPE431453
MPE438560989,MPE431453
MPE428946839,MPE431453
MPE433067803,MPE431453
MPE436509633,MPE431453
MPE438474164,MPE431453
MPE440859159,MPE431453
MPE427088384,MPE431453
MPE432308207,MPE431453
MPE438800540,MPE431453
MPE436687367,MPE431453
MPE440859036,MPE431453
MPE431962543,MPE431453
MPE440859020,MPE431453
MPE440859058,MPE431453
MPE440859138,MPE431453
MPE440417905,MPE413449
MPE438733785,MPE413449
MPE439294638,MPE413449
MPE433236411,MPE413449
MPE440616254,MPE413449
MPE436527086,MPE413449
MPE440447236,MPE413449
MPE426320949,MPE413449
MPE438635558,MPE124872
MPE436708938,MPE124872
